date,active_addresses,transactions,difficulty,hashrate,block_size,transaction_value,avg_transaction_value,price,return_log_pct,return_simple_pct,lag1_price,lag1_return,rolling_vol_7d,rolling_vol_30d,day_of_week,month,year,target_price_t1,target_return_t1
2019-06-20,675006.0,329959.0,7409399249090.0,6.1333162805368e+19,871941.0,96036.0,448.207,9339.0,2.0445300840150957,2.065573770491813,9150.0,-0.12014637456416956,1.9303445353543207,2.786586128469524,3,6,2019,9796.0,4.777495896234044
2019-06-21,713152.0,337608.0,7409399249090.0,5.0340851021524e+19,909309.0,49592.0,499.315,9796.0,4.777495896234044,4.8934575436342165,9339.0,2.0445300840150957,2.2134758226802194,2.880583655641152,4,6,2019,10733.0,9.134896840946602
2019-06-22,735085.0,353934.0,7409399249090.0,5.1128810060352e+19,918583.0,59146.0,461.487,10733.0,9.134896840946602,9.565128623928132,9796.0,4.777495896234044,3.377157161365447,3.203161000419497,5,6,2019,10780.0,0.43694579814638157
2019-06-23,804383.0,379907.0,7409399249090.0,6.1111512871038e+19,882234.0,28391.0,189.404,10780.0,0.43694579814638157,0.4379017981924971,10733.0,9.134896840946602,3.45433620862094,3.1730186743660203,6,6,2019,10865.0,0.7854048227541809
2019-06-24,856612.0,388165.0,7409399249090.0,6.443828270501e+19,886333.0,46717.0,317.939,10865.0,0.7854048227541809,0.78849721706864,10780.0,0.43694579814638157,3.500199740512293,3.172384283521933,0,6,2019,11320.0,4.102445906664398
2019-06-25,784857.0,361239.0,7409399249090.0,6.0421165276795e+19,889395.0,61246.0,540.956,11320.0,4.102445906664398,4.187758858720669,10865.0,0.7854048227541809,3.269302251841377,3.222187265171801,1,6,2019,12668.0,11.250805590135641
2019-06-26,910162.0,399459.0,7409399249090.0,5.7168866763585e+19,917622.0,59116.0,736.582,12668.0,11.250805590135641,11.908127208480558,11320.0,4.102445906664398,4.152797375481554,3.512241083018509,2,6,2019,11826.0,-6.877863127775521
2019-06-27,764301.0,360908.0,7868124124773.0,6.0866673906661e+19,920148.0,54745.0,781.34,11826.0,-6.877863127775521,-6.646668771708242,12668.0,11.250805590135641,6.029928606669481,3.8009700782206304,3,6,2019,11702.0,-1.0540730032593792
2019-06-28,863754.0,406931.0,7934713219631.0,6.0815992275665e+19,912683.0,42146.0,443.689,11702.0,-1.0540730032593792,-1.0485371215964823,11826.0,-6.877863127775521,6.20385610119855,3.804954654093791,4,6,2019,11867.0,1.4001671316957773
2019-06-29,773649.0,356508.0,7934713219631.0,6.8371186129076e+19,847676.0,45863.0,230.194,11867.0,1.4001671316957773,1.4100153819859962,11702.0,-1.0540730032593792,5.480021047151477,3.7993282256360477,5,6,2019,11569.0,-2.543233163625017
2019-06-30,585170.0,330579.0,7934713219631.0,6.2635657377836e+19,768920.0,66802.0,218.443,11569.0,-2.543233163625017,-2.511165416701777,11867.0,1.4001671316957773,5.6824911856870575,3.7719600791885206,6,6,2019,10709.0,-7.7244597628013905
2019-07-01,720072.0,336719.0,7934713219631.0,5.8675922382152e+19,875591.0,66748.0,505.02,10709.0,-7.7244597628013905,-7.433658916068808,11569.0,-2.543233163625017,6.578041150472596,4.092475630094952,0,7,2019,10323.0,-3.6710093935285
2019-07-02,730704.0,373251.0,7934713219631.0,5.6440454817991e+19,917866.0,40605.0,454.539,10323.0,-3.6710093935285,-3.6044448594640066,10709.0,-7.7244597628013905,6.3826015130911316,4.168840602620489,1,7,2019,11337.0,9.369729755200863
2019-07-03,797545.0,397382.0,7934713219631.0,6.8305491098162e+19,878495.0,48558.0,345.434,11337.0,9.369729755200863,9.822725951758216,10323.0,-3.6710093935285,5.776045617235668,4.445507787729414,2,7,2019,11752.0,3.595172583611451
2019-07-04,712075.0,370537.0,7934713219631.0,6.8352193904793e+19,863198.0,39703.0,335.687,11752.0,3.595172583611451,3.6605804004586684,11337.0,9.369729755200863,5.527868413744461,4.121458824411084,3,7,2019,11141.0,-5.339144179439677
2019-07-05,735306.0,378264.0,7934713219631.0,6.9753618891708e+19,785635.0,45995.0,232.651,11141.0,-5.339144179439677,-5.199115044247793,11752.0,3.595172583611451,5.878601626716803,4.276673610850232,4,7,2019,11383.0,2.1489017265900046
2019-07-06,600215.0,348496.0,7934713219631.0,7.2570842300914e+19,696733.0,22970.0,150.44,11383.0,2.1489017265900046,2.1721568979445216,11141.0,-5.339144179439677,5.929810686726094,4.270678709610545,5,7,2019,11297.0,-0.7583810598287879
2019-07-07,543359.0,313120.0,7934713219631.0,6.4300253899502e+19,737195.0,25844.0,140.954,11297.0,-0.7583810598287879,-0.7555126065184936,11383.0,2.1489017265900046,5.870142271118968,4.282226590337624,6,7,2019,11763.0,4.042180823351264
2019-07-08,724630.0,378788.0,7934713219631.0,6.6101928179888e+19,813077.0,82619.0,314.261,11763.0,4.042180823351264,4.124988935115526,11297.0,-0.7583810598287879,5.027306167046555,4.307923422883395,0,7,2019,12497.0,6.052960352534241
2019-07-09,708369.0,365434.0,8587445349570.0,7.2606940640373e+19,855761.0,83435.0,426.134,12497.0,6.052960352534241,6.239904786194006,11763.0,4.042180823351264,4.747209425225104,4.350608909878285,1,7,2019,12645.0,1.1773264618281858
2019-07-10,699904.0,315535.0,9064159826491.0,6.073707577409e+19,897453.0,92212.0,629.058,12645.0,1.1773264618281858,1.1842842282147714,12497.0,6.052960352534241,3.7406810231980416,4.3433960156900095,2,7,2019,11589.0,-8.720550776967455
2019-07-11,683103.0,325647.0,9064159826491.0,5.964383690876e+19,903222.0,105268.0,467.577,11589.0,-8.720550776967455,-8.351126927639385,12645.0,1.1773264618281858,5.225456201941909,4.734963678727359,3,7,2019,11583.0,-0.05178664020449625
2019-07-12,785952.0,360735.0,9064159826491.0,6.736218994641e+19,912313.0,78292.0,280.478,11583.0,-0.05178664020449625,-0.05177323323841687,11589.0,-8.720550776967455,4.716015418430828,4.740505711633552,4,7,2019,11424.0,-1.3822100352980375
2019-07-13,586676.0,304404.0,9064159826491.0,6.626733506563e+19,795302.0,58962.0,191.085,11424.0,-1.3822100352980375,-1.3727013727013682,11583.0,-0.05178664020449625,4.706051417187625,4.763350996848495,5,7,2019,10868.0,-4.989371403312732
2019-07-14,518194.0,303142.0,9064159826491.0,6.7831716014397e+19,723537.0,55932.0,173.768,10868.0,-4.989371403312732,-4.8669467787114895,11424.0,-1.3822100352980375,5.083920889286058,4.886329277207669,6,7,2019,10433.0,-4.084883207826899
2019-07-15,650051.0,348965.0,9064159826491.0,6.418528245748e+19,858118.0,54731.0,317.085,10433.0,-4.084883207826899,-4.002576370997424,10868.0,-4.989371403312732,4.778412889024219,4.920918127326336,0,7,2019,10364.0,-0.6635596785968806
2019-07-16,702321.0,363175.0,9064159826491.0,6.8554481239655e+19,826407.0,70127.0,279.855,10364.0,-0.6635596785968806,-0.6613629828429057,10433.0,-4.084883207826899,3.447985431690395,4.8798391250798145,1,7,2019,9580.0,-7.86606707170944
2019-07-17,625627.0,324759.0,9064159826491.0,6.9427079433283e+19,835365.0,55951.0,448.841,9580.0,-7.86606707170944,-7.5646468544963374,10364.0,-0.6635596785968806,3.4588255608667122,5.103474535965747,2,7,2019,10053.0,4.819350544051391
2019-07-18,611956.0,315624.0,9064159826491.0,5.522369004762e+19,910833.0,159511.0,454.911,10053.0,4.819350544051391,4.93736951983299,9580.0,-7.86606707170944,4.085621424382391,5.1717304777479605,3,7,2019,10469.0,4.054741191393493
2019-07-19,613458.0,299773.0,9064159826491.0,5.4103187067627e+19,910221.0,45811.0,462.742,10469.0,4.054741191393493,4.138068238336823,10053.0,4.819350544051391,4.670215653757723,5.215747058006151,4,7,2019,10672.0,1.9204979836050047
2019-07-20,653620.0,322825.0,9064159826491.0,6.9569874843147e+19,821637.0,29423.0,195.268,10672.0,1.9204979836050047,1.939058171745156,10469.0,4.054741191393493,4.841263949856899,5.214487616053195,5,7,2019,10579.0,-0.8752585168630397
2019-07-21,473195.0,283785.0,9064159826491.0,7.4023459325659e+19,687059.0,39781.0,135.783,10579.0,-0.8752585168630397,-0.8714392803598203,10672.0,1.9204979836050047,4.510826542342994,5.154309011530497,6,7,2019,10458.0,-1.1503668238698619
2019-07-22,622526.0,319241.0,9064159826491.0,7.1457848053102e+19,750246.0,197566.0,264.417,10458.0,-1.1503668238698619,-1.143775404102465,10579.0,-0.8752585168630397,4.23776550811947,4.878042329668229,0,7,2019,10082.0,-3.6615580105499737
2019-07-23,624348.0,320209.0,9033161130738.0,5.9014148655443e+19,821984.0,38002.0,302.02,10082.0,-3.6615580105499737,-3.5953337158156407,10458.0,-1.1503668238698619,4.465416090087036,4.920087508058834,1,7,2019,9714.0,-3.7183511736886077
2019-07-24,645324.0,295450.0,9013786945892.0,6.7590362726755e+19,780391.0,49692.0,306.659,9714.0,-3.7183511736886077,-3.6500694306685233,10082.0,-3.6615580105499737,3.473766038145617,4.956826763977469,2,7,2019,10028.0,3.1813036372493877
2019-07-25,678929.0,336386.0,9013786945892.0,6.3719756320374e+19,829155.0,59006.0,324.379,10028.0,3.1813036372493877,3.2324480131768585,9714.0,-3.7183511736886077,3.150757543479062,4.930931605487187,3,7,2019,9782.0,-2.483721817888154
2019-07-26,661658.0,319446.0,9013786945892.0,7.0206755182977e+19,714614.0,30031.0,260.72,9782.0,-2.483721817888154,-2.4531312325488663,10028.0,3.1813036372493877,2.668304084875314,4.422950627375458,4,7,2019,9734.0,-0.4919050705902838
2019-07-27,515380.0,283740.0,9013786945892.0,7.3983227837906e+19,648639.0,20825.0,172.126,9734.0,-0.4919050705902838,-0.49069719893681807,9782.0,-2.483721817888154,2.3721666111698525,4.274610397911174,5,7,2019,9499.0,-2.4438381503217177
2019-07-28,467316.0,272799.0,9013786945892.0,7.2639938522833e+19,544655.0,16732.0,120.809,9499.0,-2.4438381503217177,-2.4142182042325877,9734.0,-0.4919050705902838,2.397733736559111,4.286666303937246,6,7,2019,9556.0,0.5982699555517749
2019-07-29,616858.0,333451.0,9013786945892.0,7.8997791387307e+19,713072.0,75236.0,204.711,9556.0,0.5982699555517749,0.6000631645436405,9499.0,-2.4438381503217177,2.532210871045481,4.275635575839332,0,7,2019,9547.0,-0.09422604476670086
2019-07-30,629347.0,328233.0,9013786945892.0,6.5669147558286e+19,823513.0,61205.0,316.868,9547.0,-0.09422604476670086,-0.09418166596902866,9556.0,0.5982699555517749,2.325573912070516,4.263024218966013,1,7,2019,9850.0,3.12444861681014
2019-07-31,692658.0,361166.0,9013786945892.0,6.8310259810253e+19,743955.0,42754.0,281.356,9850.0,3.12444861681014,3.173771865507491,9547.0,-0.09422604476670086,2.322237471529806,4.098332234325238,2,7,2019,10083.0,2.3379382227080874
2019-08-01,655424.0,335801.0,9013786945892.0,7.7044124563621e+19,846588.0,30180.0,336.401,10083.0,2.3379382227080874,2.365482233502547,9850.0,3.12444861681014,2.157753097065881,4.073586317882333,3,8,2019,10482.0,3.880866296889624
2019-08-02,702061.0,349387.0,9013786945892.0,6.7967179766511e+19,779623.0,23441.0,241.269,10482.0,3.880866296889624,3.9571556084498694,10083.0,2.3379382227080874,2.2377873488668274,3.7445745024489945,4,8,2019,10790.0,2.896027889006869
2019-08-03,556108.0,327415.0,9013786945892.0,7.6030806338823e+19,656558.0,18242.0,152.761,10790.0,2.896027889006869,2.9383705399732785,10482.0,3.880866296889624,2.2308885160111993,3.721851826628822,5,8,2019,10814.0,0.2221811689769902
2019-08-04,509869.0,298638.0,9013786945892.0,7.6811317518172e+19,627600.0,20623.0,124.931,10814.0,0.2221811689769902,0.22242817423541172,10790.0,2.896027889006869,1.5852180744814228,3.5978518130464043,6,8,2019,11680.0,7.703638644026786
2019-08-05,696032.0,338993.0,9890230141833.0,7.9399062399898e+19,877361.0,70178.0,414.336,11680.0,7.703638644026786,8.008137599408172,10814.0,0.2221811689769902,2.599100897384411,3.8515314665699316,0,8,2019,11772.0,0.7845852971145296
2019-08-06,751980.0,368187.0,9985348008060.0,7.5845181020019e+19,847750.0,53841.0,325.198,11772.0,0.7845852971145296,0.7876712328767077,11680.0,7.703638644026786,2.449106759094604,3.8501709369528307,1,8,2019,11726.0,-0.39152318292029803
2019-08-07,713356.0,370756.0,9985348008060.0,8.0248998822887e+19,885359.0,27096.0,172.493,11726.0,-0.39152318292029803,-0.39075773020726956,11772.0,0.7845852971145296,2.758596679444259,3.7795587836171465,2,8,2019,11811.0,0.722270208768675
2019-08-08,703863.0,336039.0,9985348008060.0,6.7679123668556e+19,895146.0,50691.0,360.394,11811.0,0.722270208768675,0.7248848712263278,11726.0,-0.39152318292029803,2.839885044722443,3.6059866449579925,3,8,2019,11837.0,0.21989183420464226
2019-08-09,647649.0,340978.0,9985348008060.0,7.3390229645285e+19,827786.0,46749.0,291.285,11837.0,0.21989183420464226,0.2201337736008835,11811.0,0.722270208768675,2.828656817821353,3.597711860744862,4,8,2019,11602.0,-2.005272192788393
2019-08-10,558666.0,303987.0,9985348008060.0,7.2626289238319e+19,686481.0,66579.0,173.466,11602.0,-2.005272192788393,-1.9853003294753702,11837.0,0.21989183420464226,3.0885414952188017,3.241904897242125,5,8,2019,11403.0,-1.7301018368651209
2019-08-11,479339.0,273127.0,9985348008060.0,7.9071227666303e+19,599333.0,24235.0,173.674,11403.0,-1.7301018368651209,-1.7152215135321502,11602.0,-2.005272192788393,3.2578409664664347,3.2573402341922235,6,8,2019,11404.0,0.008769237520419236
2019-08-12,569266.0,297313.0,9985348008060.0,7.3702544202941e+19,784320.0,42550.0,246.086,11404.0,0.008769237520419236,0.008769622029292101,11403.0,-1.7301018368651209,1.120742288440057,3.2476411167838997,0,8,2019,11161.0,-2.1538612376847652
2019-08-13,758748.0,370590.0,9985348008060.0,7.1855264709234e+19,877266.0,38572.0,249.549,11161.0,-2.1538612376847652,-2.1308312872676205,11404.0,0.008769237520419236,1.1774782408170839,3.1369786824643064,1,8,2019,10494.0,-6.162189340905789
2019-08-14,667112.0,359845.0,9985348008060.0,7.3258555645573e+19,835040.0,41671.0,243.126,10494.0,-6.162189340905789,-5.976167010124545,11161.0,-2.1538612376847652,2.330707154860225,3.2530585307253554,2,8,2019,10035.0,-4.47246830162186
2019-08-15,633290.0,355487.0,9985348008060.0,7.8662313884039e+19,781475.0,42349.0,257.873,10035.0,-4.47246830162186,-4.373927958833623,10494.0,-6.162189340905789,2.300143297785161,3.3534151784228863,3,8,2019,10245.0,2.07107994425616
2019-08-16,590406.0,323478.0,9985348008060.0,7.594460597061e+19,764115.0,31272.0,291.532,10245.0,2.07107994425616,2.0926756352765308,10035.0,-4.47246830162186,2.7115230540522437,3.036424319284799,4,8,2019,10309.0,0.622751842338468
2019-08-17,497467.0,288128.0,9985348008060.0,6.7289292819356e+19,755273.0,57346.0,209.094,10309.0,0.622751842338468,0.6246949731576468,10245.0,2.07107994425616,2.8965414775779,2.9115025060864426,5,8,2019,10295.0,-0.1358959634494859
2019-08-18,445842.0,276239.0,10016798869144.0,6.5669222895711e+19,730153.0,35950.0,174.351,10295.0,-0.1358959634494859,-0.13580366669899702,10309.0,0.622751842338468,2.9547675654598486,2.8132889255439677,6,8,2019,10614.0,3.0515543925950412
2019-08-19,616526.0,330310.0,10183488432890.0,7.5049883500464e+19,711830.0,27992.0,275.628,10614.0,3.0515543925950412,3.0985915492957705,10295.0,-0.1358959634494859,3.397540194736721,2.8480522655247924,0,8,2019,10758.0,1.347577944534764
2019-08-20,624794.0,333151.0,10183488432890.0,7.9380362938979e+19,789175.0,314724.0,292.722,10758.0,1.347577944534764,1.3566986998304165,10614.0,3.0515543925950412,3.460902230656584,2.8538938644066176,1,8,2019,10219.0,-5.140093122097879
2019-08-21,661174.0,308672.0,10183488432890.0,7.2110587966504e+19,856752.0,812025.0,331.962,10219.0,-5.140093122097879,-5.010224948875253,10758.0,1.347577944534764,3.194781225274187,3.001203759426396,2,8,2019,10058.0,-1.5880394880298947
2019-08-22,695290.0,322312.0,10183488432890.0,6.8849889102623e+19,884853.0,365698.0,291.412,10058.0,-1.5880394880298947,-1.5754966239358015,10219.0,-5.140093122097879,2.7312558038778714,2.939039370236306,3,8,2019,10266.0,2.0469126388338417
2019-08-23,705809.0,340067.0,10183488432890.0,7.489296255351e+19,801272.0,20486.0,251.089,10266.0,2.0469126388338417,2.0680055677072984,10058.0,-1.5880394880298947,2.728263372034586,2.8758686657106787,4,8,2019,10156.0,-1.0772800295679383
2019-08-24,626450.0,304321.0,10183488432890.0,8.0176461065653e+19,691934.0,15078.0,164.011,10156.0,-1.0772800295679383,-1.0714981492304654,10266.0,2.0469126388338417,2.7422565729351676,2.8275275255254098,5,8,2019,10104.0,-0.5133278794241989
2019-08-25,467031.0,288779.0,10183488432890.0,7.8245041929152e+19,628730.0,20560.0,126.957,10104.0,-0.5133278794241989,-0.5120126033871575,10156.0,-1.0772800295679383,2.744183788816154,2.7894570721308987,6,8,2019,10349.0,2.395851163784609
2019-08-26,628053.0,318082.0,10183488432890.0,7.5561059192841e+19,854486.0,33726.0,297.807,10349.0,2.395851163784609,2.424782264449732,10104.0,-0.5133278794241989,2.620404795924743,2.817725297679077,0,8,2019,10191.0,-1.5384918839479456
2019-08-27,624242.0,325849.0,10183488432890.0,6.9133210110732e+19,850752.0,28058.0,289.624,10191.0,-1.5384918839479456,-1.526717557251911,10349.0,2.395851163784609,2.5323016126718394,2.7931271368830966,1,8,2019,10085.0,-1.045580644038147
2019-08-28,595041.0,341049.0,10183488432890.0,7.3671161869291e+19,778932.0,26257.0,224.417,10085.0,-1.045580644038147,-1.0401334510842908,10191.0,-1.5384918839479456,1.6875603575263016,2.8018532915273835,2,8,2019,9533.0,-5.6289707894734
2019-08-29,655236.0,346569.0,10183488432890.0,8.0126567539442e+19,739454.0,24466.0,232.226,9533.0,-5.6289707894734,-5.473475458601884,10085.0,-1.045580644038147,2.6581294338527375,2.9960000495395342,3,8,2019,9556.0,0.24097659521220505
2019-08-30,640275.0,349040.0,10183488432890.0,8.1800566206321e+19,749704.0,22924.0,215.987,9556.0,0.24097659521220505,0.24126717717403157,9533.0,-5.6289707894734,2.416267643224367,2.9378329220879076,4,8,2019,9608.0,0.5426855314119422
2019-08-31,534181.0,342029.0,10183488432890.0,8.0349506623844e+19,670998.0,21900.0,134.01,9608.0,0.5426855314119422,0.544160736709931,9556.0,0.24097659521220505,2.48684263791426,2.904535453163192,5,8,2019,9636.0,0.29099999749425903
2019-09-01,499618.0,285325.0,10685572378040.0,8.6326921289919e+19,663999.0,29109.0,156.961,9636.0,0.29099999749425903,0.291423813488767,9608.0,0.5426855314119422,2.5202442001956973,2.804507407375128,6,9,2019,9934.0,3.045713193253381
2019-09-02,628285.0,327099.0,10771996663680.0,7.673309952123e+19,793282.0,28160.0,238.426,9934.0,3.045713193253381,3.092569530925693,9636.0,0.29099999749425903,2.6603974681569698,2.8104804686307285,0,9,2019,10517.0,5.702977885273252
2019-09-03,702776.0,370467.0,10771996663680.0,8.4459085368777e+19,793126.0,29481.0,280.002,10517.0,5.702977885273252,5.868733642037438,9934.0,3.045713193253381,3.5023733180530976,3.014669079553611,1,9,2019,10566.0,0.4648303204232606
2019-09-04,639607.0,324605.0,10771996663680.0,7.8735979232243e+19,871268.0,39275.0,327.905,10566.0,0.4648303204232606,0.4659123324141756,10517.0,5.702977885273252,3.440876410257586,2.6348988278633176,2,9,2019,10575.0,0.08514261902175235
2019-09-05,667714.0,352245.0,10771996663680.0,8.4694533984015e+19,765116.0,37243.0,252.976,10575.0,0.08514261902175235,0.08517887563883608,10566.0,0.4648303204232606,2.1247991929353574,2.62774344166524,3,9,2019,10655.0,0.7536540618238805
2019-09-06,704382.0,365373.0,10771996663680.0,8.6731527479616e+19,802831.0,34314.0,279.662,10655.0,0.7536540618238805,0.756501182033098,10575.0,0.08514261902175235,2.083327817472474,2.635537499445274,4,9,2019,10426.0,-2.17265792046663
2019-09-07,548704.0,314279.0,10771996663680.0,7.7981179079967e+19,684332.0,20821.0,190.797,10426.0,-2.17265792046663,-2.1492257156264682,10655.0,0.7536540618238805,2.5119601174808324,2.6490505699283045,5,9,2019,10467.0,0.3924764526832626
2019-09-08,500881.0,288330.0,10771996663680.0,8.9560543105005e+19,513723.0,25414.0,172.092,10467.0,0.3924764526832626,0.39324765010551044,10426.0,-2.17265792046663,2.5063470533555545,2.6506654955301365,6,9,2019,10319.0,-1.4240594739169508
2019-09-09,637134.0,316706.0,10771996663680.0,8.9476443801821e+19,777857.0,28526.0,323.672,10319.0,-1.4240594739169508,-1.4139677080347801,10467.0,0.3924764526832626,2.5216485605599654,2.6407089774614976,0,9,2019,10243.0,-0.7392310679179739
2019-09-10,721584.0,339676.0,10771996663680.0,8.7647043158632e+19,659493.0,36778.0,312.988,10243.0,-0.7392310679179739,-0.7365054753367573,10319.0,-1.4240594739169508,1.0988371779040684,2.6295508627378377,1,9,2019,10082.0,-1.5842889793958406
2019-09-11,706324.0,338092.0,10771996663680.0,9.5138783348305e+19,648117.0,33432.0,302.026,10082.0,-1.5842889793958406,-1.571805135214288,10243.0,-0.7392310679179739,1.1100443772535873,2.637968908287788,2,9,2019,10237.0,1.5256952277194722
2019-09-12,669370.0,335710.0,10771996663680.0,9.3392801791455e+19,715094.0,25205.0,298.743,10237.0,1.5256952277194722,1.537393374330498,10082.0,-1.5842889793958406,1.3752058042347604,2.6396661977218216,3,9,2019,10328.0,0.8850045606707604
2019-09-13,656956.0,308706.0,10958429712866.0,8.6481742604513e+19,765292.0,23421.0,303.781,10328.0,0.8850045606707604,0.8889323043860475,10237.0,1.5256952277194722,1.395339185606987,2.4017414349066475,4,9,2019,10351.0,0.22244798572718244
2019-09-14,578185.0,299739.0,11890594958796.0,8.9667203266202e+19,643714.0,21155.0,210.678,10351.0,0.22244798572718244,0.2226955848179779,10328.0,0.8850045606707604,1.177880828635223,2.252150962291948,5,9,2019,10334.0,-0.1643703536620296
2019-09-15,509097.0,273999.0,11890594958796.0,8.4899511583805e+19,643612.0,18734.0,194.347,10334.0,-0.1643703536620296,-0.16423533958072056,10351.0,0.22244798572718244,1.1574569817837919,2.221574934934549,6,9,2019,10287.0,-0.4558467716099827
2019-09-16,667123.0,347178.0,11890594958796.0,9.9089352791355e+19,767938.0,29367.0,283.912,10287.0,-0.4558467716099827,-0.45480936713759856,10334.0,-0.1643703536620296,1.0358514465635875,2.220359201039767,0,9,2019,10237.0,-0.48723542112592366
2019-09-17,665782.0,343630.0,11890594958796.0,8.9832131447666e+19,830790.0,34127.0,349.708,10237.0,-0.48723542112592366,-0.4860503548167583,10287.0,-0.4558467716099827,1.011776940480372,2.221987822351734,1,9,2019,10211.0,-0.2543037364232816
2019-09-18,766186.0,363011.0,11890594958796.0,9.3949305668887e+19,722292.0,24281.0,306.092,10211.0,-0.2543037364232816,-0.2539806583960136,10237.0,-0.48723542112592366,0.7600904847536843,2.145111106222341,2,9,2019,10007.0,-2.0180722465081886
2019-09-19,638230.0,345962.0,11890594958796.0,9.5503797730462e+19,769222.0,21877.0,269.813,10007.0,-2.0180722465081886,-1.997845460777592,10211.0,-0.2543037364232816,0.8854889455975694,2.153218011604141,3,9,2019,10192.0,1.831825072148856
2019-09-20,648647.0,340778.0,11890594958796.0,9.1294729407412e+19,742245.0,26085.0,287.982,10192.0,1.831825072148856,1.8487059058658994,10007.0,-2.0180722465081886,1.137508280600843,1.9751240427533245,4,9,2019,10058.0,-1.323476108003453
2019-09-21,580157.0,335847.0,11890594958796.0,9.2335601900794e+19,613923.0,21697.0,183.642,10058.0,-1.323476108003453,-1.3147566718995307,10192.0,1.831825072148856,1.192948502497211,1.9684090132737861,5,9,2019,10005.0,-0.5283369714076255
2019-09-22,520295.0,318547.0,11890594958796.0,9.5555428319982e+19,585734.0,53687.0,122.819,10005.0,-0.5283369714076255,-0.5269437263869525,10058.0,-1.323476108003453,1.1883706004604053,1.93187966518369,6,9,2019,9909.0,-0.9641532958934468
2019-09-23,626986.0,288035.0,11890594958796.0,8.2848318186323e+19,871061.0,51090.0,382.261,9909.0,-0.9641532958934468,-0.9595202398800629,10005.0,-0.5283369714076255,1.2033527714864738,1.9299871973920966,0,9,2019,9469.0,-4.5420130075399205
2019-09-24,717921.0,353106.0,11890594958796.0,7.9937001412564e+19,815485.0,34982.0,326.587,9469.0,-4.5420130075399205,-4.440407710162475,9909.0,-0.9641532958934468,1.9319643822423953,2.094201838573721,1,9,2019,8465.0,-11.208328941626435
2019-09-25,717789.0,347591.0,11890594958796.0,9.4971516405711e+19,799184.0,40065.0,316.42,8465.0,-11.208328941626435,-10.603020382300132,9469.0,-4.5420130075399205,4.2112574064895245,2.8467486704680423,2,9,2019,8260.0,-2.451542805221191
2019-09-26,647024.0,355604.0,12017674556108.0,1.0197810602489e+20,697999.0,26199.0,205.338,8260.0,-2.451542805221191,-2.421736562315413,8465.0,-11.208328941626435,4.203099205823793,2.861199981844523,3,9,2019,8054.0,-2.5255725103624243
2019-09-27,577559.0,303771.0,12759819404409.0,9.673692055455e+19,780538.0,24412.0,277.496,8054.0,-2.5255725103624243,-2.493946731234864,8260.0,-2.451542805221191,3.7063174390701246,2.8800561419652504,4,9,2019,8171.0,1.442243797330804
2019-09-28,562853.0,314274.0,12759819404409.0,9.1285058727796e+19,619630.0,17456.0,122.839,8171.0,1.442243797330804,1.4526943133846615,8054.0,-2.5255725103624243,4.0877992321785355,2.7535317552245613,5,9,2019,8092.0,-0.9715381097071396
2019-09-29,487009.0,285406.0,12759819404409.0,9.0269071153291e+19,632524.0,17151.0,135.175,8092.0,-0.9715381097071396,-0.966833924856203,8171.0,1.442243797330804,4.046937998542642,2.7509670970388718,6,9,2019,8081.0,-0.1360292054188397
2019-09-30,620880.0,311266.0,12759819404409.0,8.6882957405859e+19,807855.0,28709.0,320.559,8081.0,-0.1360292054188397,-0.1359367276322243,8092.0,-0.9715381097071396,4.128724532214038,2.744417419501131,0,9,2019,8365.0,3.4540707187476767
2019-10-01,675392.0,337101.0,12759819404409.0,8.6815343144897e+19,791216.0,28709.0,282.148,8365.0,3.4540707187476767,3.514416532607356,8081.0,-0.1360292054188397,4.673226299047305,2.8380735130826342,1,10,2019,8265.0,-1.202660316579976
2019-10-02,621924.0,326409.0,12759819404409.0,9.4792078104057e+19,698116.0,21364.0,216.615,8265.0,-1.202660316579976,-1.1954572624028659,8365.0,3.4540707187476767,2.1599118694978485,2.7614799127992535,2,10,2019,8255.0,-0.12106539008961388
2019-10-03,612494.0,326367.0,12759819404409.0,9.2175599243774e+19,708758.0,20379.0,207.261,8255.0,-0.12106539008961388,-0.1209921355111887,8265.0,-1.202660316579976,1.9498762071886402,2.493894900696033,3,10,2019,8173.0,-0.9983038838098663
2019-10-04,641998.0,337075.0,12759819404409.0,9.1060007144028e+19,734079.0,17423.0,170.978,8173.0,-0.9983038838098663,-0.9933373712901261,8255.0,-0.12106539008961388,1.6893489041155703,2.4824404466924306,4,10,2019,8129.0,-0.5398123769557369
2019-10-05,566242.0,326525.0,12759819404409.0,1.0247499170439e+20,606572.0,12394.0,117.803,8129.0,-0.5398123769557369,-0.538358008075368,8173.0,-0.9983038838098663,1.6126640674471544,2.4768861909127873,5,10,2019,8016.0,-1.3998370421926274
2019-10-06,487979.0,277464.0,12759819404409.0,9.3752688508679e+19,568854.0,15420.0,142.601,8016.0,-1.3998370421926274,-1.3900848812892108,8129.0,-0.5398123769557369,1.6598444476730148,2.4591446608326635,6,10,2019,8068.0,0.6466075749456359
2019-10-07,614170.0,328648.0,12759819404409.0,9.7563373730575e+19,712409.0,17092.0,219.736,8068.0,0.6466075749456359,0.6487025948103797,8016.0,-1.3998370421926274,1.685902493737692,2.464618538146232,0,10,2019,8214.0,1.793439544240142
